,Timestamp,Node,Subsystem,Message,Tuple,Type
81,1167658201,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,4,computation
82,1167658201,tg-c238,DEV,+Platform PCI Component Error Info Section,4,computation
83,1167658201,tg-c238,DEV,+Platform Specific Error Info Section,4,computation
84,1167658201,tg-c238,DEV,Component Info: Vendor Id =x x,4,computation
85,1167658201,tg-c238,DEV,Component Info: Vendor Id =x x,4,computation
86,1167658201,tg-c238,DEV,Component Info: Vendor Id =x x,4,computation
87,1167658201,tg-c238,DEV,Component Info: Vendor Id =x x,4,computation
88,1167658201,tg-c238,DEV,+ Platform Specific Error Detail:,4,computation
89,1167658201,tg-c238,MEM,Physical Address x,4,computation
90,1167658201,tg-c238,MEM,Physical Address x,4,computation
91,1167658404,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,5,computation
92,1167658404,tg-c238,DEV,+Platform PCI Component Error Info Section,5,computation
93,1167658404,tg-c238,DEV,Component Info: Vendor Id =x x,5,computation
94,1167658416,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,5,computation
95,1167658416,tg-c238,DEV,+Platform PCI Component Error Info Section,5,computation
96,1167658417,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,5,computation
97,1167658417,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,5,computation
98,1167658417,tg-c238,DEV,+Platform PCI Component Error Info Section,5,computation
99,1167658418,tg-c238,DEV,Component Info: Vendor Id =x x,5,computation
100,1167658420,tg-c238,DEV,+Platform PCI Component Error Info Section,5,computation
101,1167658420,tg-c238,DEV,Component Info: Vendor Id =x x,5,computation
102,1167658420,tg-c238,DEV,Component Info: Vendor Id =x x,5,computation
103,1167658448,tg-c238,DEV,+Platform PCI Component Error Info Section,5,computation
104,1167658448,tg-c238,DEV,Component Info: Vendor Id =x x,5,computation
105,1167658456,tg-c238,DEV,+Platform PCI Component Error Info Section,5,computation
106,1167658456,tg-c238,DEV,Component Info: Vendor Id =x x,5,computation
107,1167658913,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
108,1167658913,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
109,1167658915,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
110,1167658915,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,6,computation
111,1167658915,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
112,1167658917,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
113,1167658917,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
114,1167658918,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
115,1167658918,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,6,computation
116,1167658918,tg-c238,DEV,+ Platform Specific Error Detail:,6,computation
117,1167658919,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
118,1167658919,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
119,1167658922,tg-c238,MEM,+ Mem Error Detail:,6,computation
120,1167658923,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,6,computation
121,1167658923,tg-c238,DEV,+Platform Specific Error Info Section,6,computation
122,1167658923,tg-c238,MEM,Physical Address x,6,computation
123,1167658923,tg-c238,MEM,Physical Address x,6,computation
124,1167658924,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
125,1167658924,tg-c238,DEV,+Platform Specific Error Info Section,6,computation
126,1167658924,tg-c238,MEM,Physical Address x,6,computation
127,1167658924,tg-c238,MEM,Physical Address x,6,computation
128,1167658927,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
129,1167658927,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
130,1167658929,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
131,1167658929,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
132,1167658931,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
133,1167658931,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
134,1167659006,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
135,1167659006,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
136,1167659007,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
137,1167659009,tg-c238,MEM,+ Mem Error Detail:,6,computation
138,1167659019,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
139,1167659019,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
140,1167659024,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
141,1167659024,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,6,computation
142,1167659024,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
143,1167659024,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
144,1167659024,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
145,1167659024,tg-c238,DEV,+ Platform Specific Error Detail:,6,computation
146,1167659024,tg-c238,MEM,+ Mem Error Detail:,6,computation
147,1167659024,tg-c238,MEM,Physical Address x,6,computation
148,1167659024,tg-c238,MEM,Physical Address x,6,computation
149,1167659025,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
150,1167659025,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
151,1167659025,tg-c238,DEV,+Platform Specific Error Info Section,6,computation
