procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 270080 941992  32452 534448    0    0     0     0 3779  426  2 24 73  0  0
 0  0 270080 942000  32452 534456    0    0     0     0 5533  613  2 32 66  0  0
 0  0 270080 942000  32452 534456    0    0     0     0 3532  443  0 26 74  0  0
 0  0 270080 942000  32460 534464    0    0     0    16 5771  582  1 38 61  0  0
 0  0 270080 941740  32460 534464    0    0     0     0 6685  638  0 42 58  0  0
 0  0 270080 941748  32460 534468    0    0     0   888 4941  544  2 29 68  1  0
 0  0 270080 941748  32460 534472    0    0     0     0 6029  576  1 35 64  0  0
 0  0 270080 941488  32460 534480    0    0     0     0 6847  674  6 40 53  0  0
 0  0 270080 941496  32468 534476    0    0     0    40 4997  509  2 32 59  6  0
 0  0 270080 941496  32468 534488    0    0     0     0 5698  534  2 34 64  0  0
 1  0 270080 941232  32468 534492    0    0     0     0 6211  572  1 37 62  0  0
 0  0 270080 941496  32468 534492    0    0     0     0 5312  497  1 30 69  0  0
 1  0 270080 940272  32468 534500    0    0     0     0 4958  444  2 31 67  0  0
 0  0 270080 941496  32476 534492    0    0     0    16 5996  517  3 36 60  1  0
 0  0 270080 941496  32476 534504    0    0     0     0 4700  410  0 28 72  0  0
 0  0 270080 941488  32476 534508    0    0     0     0 4983  441  1 30 68  0  0
 0  0 270080 941488  32476 534512    0    0     0     0 5627  503  2 36 62  0  0
 0  0 270080 941496  32476 534516    0    0     0     0 4291  418  2 22 76  0  0
 0  0 270080 941488  32484 534520    0    0     0    16 5316  516  4 34 62  0  0
 0  0 270080 941496  32484 534520    0    0     0     0 4852  524  3 30 67  0  0
 2  0 270080 940728  32484 534528    0    0     0     0 4415  847  3 30 67  0  0
 1  0 270080 939864  32484 534528    0    0     0     0 5121  464  2 34 64  0  0
 0  0 270080 941496  32484 534540    0    0     0     0 5605  526  1 32 67  0  0
 1  0 270080 940408  32492 534532    0    0     0    16 4308  400  1 26 73  0  0
 2  0 270080 936632  32492 534544    0    0     0     0 5745  483  3 30 66  1  0
 0  0 270080 941496  32492 534548    0    0     0    96 5297  445  0 31 69  0  0
 2  0 270080 939896  32492 534552    0    0     0     0 4217  400  2 27 71  0  0
 3  0 270080 939704  32492 534556    0    0     0     0 5952  463  2 34 64  0  0
 1  0 270080 941488  32500 534564    0    0     0    32 5282  516  1 41 58  0  0
 0  0 270080 941496  32500 534564    0    0     0     0 3975  445  5 24 70  0  0
 0  0 270080 940280  32500 534572    0    0     0     0 5877  479  0 33 67  0  0
 0  0 270080 941488  32500 534576    0    0     0     0 5120  507  2 29 69  0  0
 3  0 270080 937904  32500 534576    0    0     0     0 4373  424  1 28 71  0  0
 3  0 270080 940216  32508 534580    0    0     0    16 4647  430  1 31 68  0  0
 0  0 270080 940664  32508 534584    0    0     0     0 5580  444  2 31 67  0  0
 1  0 270080 938072  32508 534588    0    0     0     0 4675  455  3 31 66  0  0
 3  0 270080 938488  32508 534592    0    0     0     0 4829  398  1 30 69  0  0
 1  0 270080 938904  32508 534596    0    0     0     0 5458  463  0 34 66  0  0
 1  0 270080 937976  32516 534588    0    0     0    16 4407  427  3 28 68  1  0
 3  0 270080 935312  32516 534604    0    0     0     0 6629  534  2 39 59  0  0
 1  0 270080 940280  32516 534604    0    0     0    68 5124  489  3 31 66  0  0
 4  0 270080 936888  32516 534612    0    0     0     0 3993  378  1 25 74  0  0
 2  0 270080 939768  32516 534612    0    0     0     0 5639  421  2 33 65  0  0
 6  0 270080 934872  32524 534616    0    0     0    28 4992  456  1 30 66  3  0
 7  0 270080 935320  32524 534620    0    0     0     0 5007  415  0 31 69  0  0
 6  0 270080 939320  32524 534624    0    0     0     0 5879  409  1 31 67  0  0
 1  0 270080 941144  32524 534628    0    0     0     0 6257  492  3 35 62  0  0
 7  0 270080 936816  32524 534632    0    0     0     0 5120  446  1 29 70  0  0
 1  0 270080 938864  32532 534636    0    0     0    16 5375  425  3 33 63  0  0
 7  0 270080 934624  32532 534640    0    0     0     0 5533  453  2 31 67  0  0
 7  0 270080 936552  32532 534640    0    0     0     0 5640  509  0 34 66  0  0
 5  0 270080 941400  32532 534652    0    0     0    44 6282  650  6 37 56  0  0
 3  0 270080 939064  32532 534652    0    0     0     0 4495  445  2 26 72  0  0
 4  0 270080 934880  32540 534656    0    0     0    28 5070  577  1 32 67  0  0
