timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1609841672683,60,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-1,text,true,,71559,134,1,2,http://192.168.56.101/WikipediaHome.html,54,0,37
1609841672683,65,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-1,text,true,,1968024,135,1,2,http://192.168.56.101/RepubblicaHome.html,54,0,37
1609841673077,60,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-2,text,true,,1968024,135,2,4,http://192.168.56.101/RepubblicaHome.html,10,0,6
1609841673058,82,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-2,text,true,,4159636,132,2,4,http://192.168.56.101/YouTubeHome.html,6,0,3
1609841673526,24,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-3,text,true,,1968024,135,3,5,http://192.168.56.101/RepubblicaHome.html,5,0,2
1609841673555,2,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-3,text,true,,71559,134,3,6,http://192.168.56.101/WikipediaHome.html,2,0,1
1609841674032,41,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-4,text,true,,4159636,132,4,8,http://192.168.56.101/YouTubeHome.html,5,0,3
1609841674090,2,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-1,text,true,,158621,134,4,8,http://192.168.56.101/WikipediaPag1.html,1,0,0
1609841674131,3,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-4,text,true,,71559,134,4,8,http://192.168.56.101/WikipediaHome.html,2,0,1
1609841674563,4,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-5,text,true,,71559,134,5,10,http://192.168.56.101/WikipediaHome.html,4,0,2
1609841674577,37,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-5,text,true,,4159636,132,5,10,http://192.168.56.101/YouTubeHome.html,2,0,1
1609841674618,13,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-2,text,true,,1549877,135,5,10,http://192.168.56.101/RepubblicaPag1.html,2,0,0
1609841675064,6,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-6,text,true,,71559,134,6,12,http://192.168.56.101/WikipediaHome.html,3,0,1
1609841675040,39,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-6,text,true,,1968024,135,6,12,http://192.168.56.101/RepubblicaHome.html,5,0,2
1609841675127,5,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-3,text,true,,158621,134,6,12,http://192.168.56.101/WikipediaPag1.html,2,0,0
1609841675557,3,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-4,text,true,,158621,134,7,14,http://192.168.56.101/WikipediaPag1.html,1,0,0
1609841675546,42,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-7,text,true,,1968024,135,7,14,http://192.168.56.101/RepubblicaHome.html,5,0,2
1609841675570,23,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-1,text,true,,1549877,135,7,14,http://192.168.56.101/RepubblicaPag1.html,5,0,0
1609841675602,3,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-1,text,true,,131694,134,7,14,http://192.168.56.101/WikipediaPag2.html,1,0,0
1609841675627,35,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-7,text,true,,4159636,132,7,14,http://192.168.56.101/YouTubeHome.html,2,0,1
1609841676028,39,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-8,text,true,,4159636,132,8,16,http://192.168.56.101/YouTubeHome.html,5,0,2
1609841676085,15,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-2,text,true,,1542999,135,8,16,http://192.168.56.101/RepubblicaPag2.html,2,0,0
1609841676105,8,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-8,text,true,,71559,134,8,16,http://192.168.56.101/WikipediaHome.html,4,0,1
1609841676114,10,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-5,text,true,,158621,134,8,16,http://192.168.56.101/WikipediaPag1.html,4,0,0
1609841676105,50,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-2,text,true,,5096467,132,8,16,http://192.168.56.101/YouTubePag1.html,2,0,0
1609841676538,16,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-3,text,true,,1549877,135,9,18,http://192.168.56.101/RepubblicaPag1.html,1,0,0
1609841676558,3,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-6,text,true,,158621,134,9,18,http://192.168.56.101/WikipediaPag1.html,2,0,0
1609841676571,3,HTTP Request - Wikipedia Home,200,OK,Thread Group - Slow 1-9,text,true,,71559,134,9,18,http://192.168.56.101/WikipediaHome.html,2,0,1
1609841676630,2,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-3,text,true,,131694,134,9,18,http://192.168.56.101/WikipediaPag2.html,1,0,0
1609841676636,20,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-9,text,true,,1968024,135,9,18,http://192.168.56.101/RepubblicaHome.html,2,0,1
1609841677055,6,HTTP Request - Wikipedia Home,200,OK,Thread Group - Slow 1-10,text,true,,71559,134,10,20,http://192.168.56.101/WikipediaHome.html,4,0,0
1609841677055,69,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-7,text,true,,5096467,132,10,20,http://192.168.56.101/YouTubePag1.html,1,0,0
1609841677126,9,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-4,text,true,,131694,134,10,20,http://192.168.56.101/WikipediaPag2.html,5,0,0
1609841677060,90,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-4,text,true,,5096467,132,10,20,http://192.168.56.101/YouTubePag1.html,6,0,0
1609841677151,3,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-1,text,true,,135089,134,10,20,http://192.168.56.101/WikipediaPag3.html,2,0,0
1609841677096,76,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-10,text,true,,4159636,132,10,20,http://192.168.56.101/YouTubeHome.html,11,0,1
1609841677579,11,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-11,text,true,,71559,134,11,22,http://192.168.56.101/WikipediaHome.html,8,0,4
1609841677576,17,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-8,text,true,,158621,134,11,22,http://192.168.56.101/WikipediaPag1.html,12,0,0
1609841677589,22,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-2,text,true,,1517285,135,11,22,http://192.168.56.101/RepubblicaPag3.html,3,0,0
1609841677597,14,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-5,text,true,,131694,134,11,22,http://192.168.56.101/WikipediaPag2.html,2,0,0
1609841677558,79,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-5,text,true,,5096467,132,11,22,http://192.168.56.101/YouTubePag1.html,2,0,0
1609841677560,107,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-11,text,true,,4159636,132,11,22,http://192.168.56.101/YouTubeHome.html,7,0,2
1609841678027,24,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-12,text,true,,1968024,135,12,24,http://192.168.56.101/RepubblicaHome.html,4,0,2
1609841678040,18,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-6,text,true,,1549877,135,12,24,http://192.168.56.101/RepubblicaPag1.html,3,0,0
1609841678053,5,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-3,text,true,,135089,134,12,24,http://192.168.56.101/WikipediaPag3.html,3,0,0
1609841678135,21,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-9,text,true,,1549877,135,12,24,http://192.168.56.101/RepubblicaPag1.html,2,0,0
1609841678146,12,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-6,text,true,,131694,134,12,24,http://192.168.56.101/WikipediaPag2.html,10,0,0
1609841678130,49,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-12,text,true,,4159636,132,12,24,http://192.168.56.101/YouTubeHome.html,4,0,2
1609841678537,19,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-1,text,true,,1542999,135,13,26,http://192.168.56.101/RepubblicaPag2.html,3,0,0
1609841678558,3,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-1,text,true,,202562,134,13,26,http://192.168.56.101/WikipediaPag4.html,1,0,0
1609841678563,3,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-4,text,true,,135089,134,13,26,http://192.168.56.101/WikipediaPag3.html,1,0,0
1609841678600,19,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-13,text,true,,1968024,135,13,26,http://192.168.56.101/RepubblicaHome.html,2,0,1
1609841678602,28,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-7,text,true,,1549877,135,13,26,http://192.168.56.101/RepubblicaPag1.html,6,0,0
1609841678644,64,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-13,text,true,,4159636,132,13,26,http://192.168.56.101/YouTubeHome.html,2,0,1
1609841678640,80,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-10,text,true,,5096467,132,13,26,http://192.168.56.101/YouTubePag1.html,1,0,0
1609841678651,74,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-7,text,true,,4036890,132,13,26,http://192.168.56.101/YouTubePag2.html,5,0,0
1609841679076,24,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-11,text,true,,158621,134,14,28,http://192.168.56.101/WikipediaPag1.html,16,0,0
1609841679095,12,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-8,text,true,,131694,134,14,28,http://192.168.56.101/WikipediaPag2.html,4,0,0
1609841679045,71,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-8,text,true,,5096467,132,14,28,http://192.168.56.101/YouTubePag1.html,2,0,0
1609841679106,16,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-5,text,true,,135089,134,14,28,http://192.168.56.101/WikipediaPag3.html,4,0,0
1609841679071,60,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-14,text,true,,1968024,135,14,28,http://192.168.56.101/RepubblicaHome.html,5,0,2
1609841679060,73,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-2,text,true,,4036890,132,14,28,http://192.168.56.101/YouTubePag2.html,1,0,0
1609841679080,56,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-14,text,true,,1968024,135,14,28,http://192.168.56.101/RepubblicaHome.html,5,0,2
1609841679149,11,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast 2-2,text,true,,1530300,135,14,28,http://192.168.56.101/RepubblicaPag4.html,1,0,0
1609841679534,36,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-15,text,true,,4159636,132,15,30,http://192.168.56.101/YouTubeHome.html,5,0,2
1609841679571,12,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-3,text,true,,1542999,135,15,30,http://192.168.56.101/RepubblicaPag2.html,1,0,0
1609841679597,2,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-3,text,true,,202562,134,15,30,http://192.168.56.101/WikipediaPag4.html,1,0,0
1609841679606,2,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Slow 1-9,text,true,,158621,134,15,30,http://192.168.56.101/WikipediaPag1.html,1,0,0
1609841679627,12,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-6,text,true,,135089,134,15,30,http://192.168.56.101/WikipediaPag3.html,4,0,0
1609841679609,53,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-15,text,true,,4159636,132,15,30,http://192.168.56.101/YouTubeHome.html,2,0,1
1609841679641,40,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-9,text,true,,1542999,135,15,30,http://192.168.56.101/RepubblicaPag2.html,4,0,0
1609841679618,71,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-12,text,true,,5096467,132,15,30,http://192.168.56.101/YouTubePag1.html,2,0,0
1609841680058,27,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-10,text,true,,4036890,132,16,32,http://192.168.56.101/YouTubePag2.html,1,0,0
1609841680094,6,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Slow 1-10,text,true,,158621,134,16,32,http://192.168.56.101/WikipediaPag1.html,2,0,0
1609841680074,41,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-16,text,true,,1968024,135,16,32,http://192.168.56.101/RepubblicaHome.html,7,0,2
1609841680092,53,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-16,text,true,,1968024,135,16,32,http://192.168.56.101/RepubblicaHome.html,3,0,2
1609841680140,16,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-4,text,true,,202562,134,16,32,http://192.168.56.101/WikipediaPag4.html,4,0,0
1609841680100,94,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast 2-7,text,true,,4093143,132,16,32,http://192.168.56.101/YouTubePag3.html,2,0,0
1609841680104,104,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-4,text,true,,4036890,132,16,32,http://192.168.56.101/YouTubePag2.html,3,0,0
1609841680099,136,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-1,text,true,,4159635,132,16,32,http://192.168.56.101/YouTubeHome.html,7,0,0
1609841680125,116,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-13,text,true,,5096467,132,16,32,http://192.168.56.101/YouTubePag1.html,3,0,0
1609841680557,3,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-17,text,true,,71559,134,17,34,http://192.168.56.101/WikipediaHome.html,2,0,1
1609841680574,28,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-8,text,true,,135089,134,17,34,http://192.168.56.101/WikipediaPag3.html,13,0,0
1609841680570,39,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-5,text,true,,202562,134,17,34,http://192.168.56.101/WikipediaPag4.html,16,0,0
1609841680544,78,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-17,text,true,,4159636,132,17,34,http://192.168.56.101/YouTubeHome.html,2,0,1
1609841680558,78,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-5,text,true,,4036890,132,17,34,http://192.168.56.101/YouTubePag2.html,2,0,0
1609841680646,9,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-11,text,true,,131694,134,17,34,http://192.168.56.101/WikipediaPag2.html,9,0,0
1609841680598,57,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-2,text,true,,1968023,135,17,34,http://192.168.56.101/RepubblicaHome.html,8,0,0
1609841680581,96,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-11,text,true,,5096467,132,17,34,http://192.168.56.101/YouTubePag1.html,7,0,0
1609841680642,38,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-14,text,true,,1549877,135,17,34,http://192.168.56.101/RepubblicaPag1.html,4,0,0
1609841681024,15,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-12,text,true,,1549877,135,18,35,http://192.168.56.101/RepubblicaPag1.html,3,0,0
1609841681043,13,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-6,text,true,,1542999,135,18,36,http://192.168.56.101/RepubblicaPag2.html,1,0,0
1609841681051,18,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-18,text,true,,1968024,135,18,36,http://192.168.56.101/RepubblicaHome.html,5,0,2
1609841681102,5,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-6,text,true,,202562,134,18,36,http://192.168.56.101/WikipediaPag4.html,1,0,0
1609841681124,14,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-18,text,true,,1968024,135,18,36,http://192.168.56.101/RepubblicaHome.html,1,0,0
1609841681140,6,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-3,text,true,,71558,134,18,36,http://192.168.56.101/WikipediaHome.html,3,0,0
1609841681148,53,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-9,text,true,,1517285,135,18,36,http://192.168.56.101/RepubblicaPag3.html,3,0,0
1609841681138,65,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-12,text,true,,4036890,132,18,36,http://192.168.56.101/YouTubePag2.html,6,0,0
1609841681135,71,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-15,text,true,,5096467,132,18,36,http://192.168.56.101/YouTubePag1.html,3,0,0
1609841681517,6,HTTP Request - Wikipedia Home,200,OK,Thread Group - Slow 1-19,text,true,,71559,134,19,37,http://192.168.56.101/WikipediaHome.html,5,0,2
1609841681543,10,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-7,text,true,,1542999,135,19,38,http://192.168.56.101/RepubblicaPag2.html,1,0,0
1609841681555,13,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-1,text,true,,1517285,135,19,38,http://192.168.56.101/RepubblicaPag3.html,1,0,0
1609841681557,46,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast 2-10,text,true,,4093143,132,19,38,http://192.168.56.101/YouTubePag3.html,3,0,0
1609841681575,72,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-13,text,true,,1549877,135,19,38,http://192.168.56.101/RepubblicaPag1.html,7,0,0
1609841681620,31,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-4,text,true,,71558,134,19,38,http://192.168.56.101/WikipediaHome.html,24,0,0
1609841681596,99,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-13,text,true,,4036890,132,19,38,http://192.168.56.101/YouTubePag2.html,6,0,0
1609841681645,68,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-16,text,true,,1549877,135,19,38,http://192.168.56.101/RepubblicaPag1.html,6,0,0
1609841681575,139,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-1,text,true,,5096467,132,19,38,http://192.168.56.101/YouTubePag1.html,4,0,0
1609841681609,120,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast 2-7,text,true,,4061363,132,19,38,http://192.168.56.101/YouTubePag4.html,29,0,0
1609841681583,163,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-19,text,true,,4159636,132,19,38,http://192.168.56.101/YouTubeHome.html,18,0,8
1609841682009,15,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-14,text,true,,1549877,135,20,39,http://192.168.56.101/RepubblicaPag1.html,2,0,0
1609841682031,47,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-8,text,true,,4036890,132,20,40,http://192.168.56.101/YouTubePag2.html,1,0,0
1609841682080,6,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-17,text,true,,158621,134,20,40,http://192.168.56.101/WikipediaPag1.html,3,0,0
1609841682096,16,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-11,text,true,,135089,134,20,40,http://192.168.56.101/WikipediaPag3.html,4,0,0
1609841682038,80,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-20,text,true,,1968024,135,20,40,http://192.168.56.101/RepubblicaHome.html,8,0,3
1609841682070,51,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-20,text,true,,1968024,135,20,40,http://192.168.56.101/RepubblicaHome.html,6,0,2
1609841682110,11,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-8,text,true,,202562,134,20,40,http://192.168.56.101/WikipediaPag4.html,5,0,0
1609841682123,8,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-5,text,true,,71558,134,20,40,http://192.168.56.101/WikipediaHome.html,5,0,0
1609841682121,17,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-14,text,true,,1542999,135,20,40,http://192.168.56.101/RepubblicaPag2.html,2,0,0
1609841682074,73,HTTP Request - YouTube Pag3,200,OK,Thread Group - Slow 1-2,text,true,,4093143,132,20,40,http://192.168.56.101/YouTubePag3.html,3,0,0
1609841682134,19,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-2,text,true,,1549877,135,20,40,http://192.168.56.101/RepubblicaPag1.html,5,0,0
1609841682541,5,HTTP Request - Wikipedia Home,200,OK,Thread Group - Slow 1-21,text,true,,71559,134,21,41,http://192.168.56.101/WikipediaHome.html,4,0,2
1609841682559,2,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow 1-9,text,true,,131694,134,21,41,http://192.168.56.101/WikipediaPag2.html,1,0,0
1609841682562,11,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast 2-9,text,true,,1530300,135,20,41,http://192.168.56.101/RepubblicaPag4.html,1,0,0
1609841682589,19,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-3,text,true,,158621,134,20,41,http://192.168.56.101/WikipediaPag1.html,5,0,0
1609841682581,41,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-15,text,true,,4036890,132,20,41,http://192.168.56.101/YouTubePag2.html,1,0,0
1609841682609,68,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-3,text,true,,1517285,135,21,41,http://192.168.56.101/RepubblicaPag3.html,5,0,0
1609841682574,104,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-15,text,true,,5096467,132,21,41,http://192.168.56.101/YouTubePag1.html,1,0,0
1609841682646,64,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-18,text,true,,1549877,135,20,41,http://192.168.56.101/RepubblicaPag1.html,8,0,0
1609841682643,85,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast 2-12,text,true,,4093143,132,20,41,http://192.168.56.101/YouTubePag3.html,20,0,0
1609841682607,131,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-6,text,true,,4159635,132,20,41,http://192.168.56.101/YouTubeHome.html,6,0,0
1609841683070,15,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-16,text,true,,1549877,135,22,42,http://192.168.56.101/RepubblicaPag1.html,2,0,0
1609841683086,12,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow 1-10,text,true,,131694,134,22,42,http://192.168.56.101/WikipediaPag2.html,4,0,0
1609841683082,44,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast 2-13,text,true,,4093143,132,20,42,http://192.168.56.101/YouTubePag3.html,3,0,0
1609841683074,71,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-7,text,true,,1968023,135,20,42,http://192.168.56.101/RepubblicaHome.html,2,0,0
1609841683101,68,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-22,text,true,,1968024,135,22,42,http://192.168.56.101/RepubblicaHome.html,7,0,2
1609841683152,28,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-4,text,true,,158621,134,20,42,http://192.168.56.101/WikipediaPag1.html,5,0,0
1609841683091,109,HTTP Request - YouTube Pag3,200,OK,Thread Group - Slow 1-4,text,true,,4093143,132,22,42,http://192.168.56.101/YouTubePag3.html,4,0,0
1609841683136,80,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-16,text,true,,1542999,135,20,42,http://192.168.56.101/RepubblicaPag2.html,7,0,0
1609841683117,104,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast 2-10,text,true,,4061363,132,20,42,http://192.168.56.101/YouTubePag4.html,6,0,0
1609841683144,94,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-1,text,true,,4036890,132,20,42,http://192.168.56.101/YouTubePag2.html,7,0,0
1609841683133,112,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-19,text,true,,5096467,132,20,42,http://192.168.56.101/YouTubePag1.html,3,0,0
1609841683517,41,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-11,text,true,,4036890,132,23,43,http://192.168.56.101/YouTubePag2.html,2,0,0
1609841683553,6,HTTP Request - Wikipedia Home,200,OK,Thread Group - Slow 1-23,text,true,,71559,134,23,43,http://192.168.56.101/WikipediaHome.html,5,0,2
1609841683578,10,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-20,text,true,,1549877,135,20,43,http://192.168.56.101/RepubblicaPag1.html,1,0,0
1609841683605,6,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-11,text,true,,202562,134,20,43,http://192.168.56.101/WikipediaPag4.html,3,0,0
1609841683619,16,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-5,text,true,,158621,134,20,43,http://192.168.56.101/WikipediaPag1.html,4,0,0
1609841683597,40,HTTP Request - YouTube Pag3,200,OK,Thread Group - Slow 1-5,text,true,,4093143,132,23,43,http://192.168.56.101/YouTubePag3.html,1,0,0
1609841683634,5,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-17,text,true,,131694,134,20,43,http://192.168.56.101/WikipediaPag2.html,4,0,0
1609841683646,9,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-8,text,true,,71558,134,20,43,http://192.168.56.101/WikipediaHome.html,3,0,0
1609841683614,44,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-14,text,true,,1517285,135,20,43,http://192.168.56.101/RepubblicaPag3.html,3,0,0
1609841683603,72,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-17,text,true,,5096467,132,23,43,http://192.168.56.101/YouTubePag1.html,7,0,0
1609841683650,26,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-2,text,true,,1542999,135,20,43,http://192.168.56.101/RepubblicaPag2.html,4,0,0
1609841684014,14,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-12,text,true,,1542999,135,24,44,http://192.168.56.101/RepubblicaPag2.html,2,0,0
1609841684044,19,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-6,text,true,,1517285,135,24,44,http://192.168.56.101/RepubblicaPag3.html,2,0,0
1609841684039,25,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-24,text,true,,1968024,135,24,44,http://192.168.56.101/RepubblicaHome.html,1,0,0
1609841684067,10,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-18,text,true,,1542999,135,20,44,http://192.168.56.101/RepubblicaPag2.html,1,0,0
1609841684080,5,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-9,text,true,,71558,134,20,44,http://192.168.56.101/WikipediaHome.html,3,0,0
1609841684086,10,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-3,text,true,,131694,134,20,44,http://192.168.56.101/WikipediaPag2.html,3,0,0
1609841684078,33,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-18,text,true,,1549877,135,24,44,http://192.168.56.101/RepubblicaPag1.html,3,0,0
1609841684076,44,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-6,text,true,,5096467,132,20,44,http://192.168.56.101/YouTubePag1.html,1,0,0
1609841684147,55,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast 2-15,text,true,,4093143,132,20,44,http://192.168.56.101/YouTubePag3.html,2,0,0
1609841684149,54,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast 2-12,text,true,,4061363,132,20,44,http://192.168.56.101/YouTubePag4.html,1,0,0
1609841684542,5,HTTP Request - Wikipedia Home,200,OK,Thread Group - Slow 1-25,text,true,,71559,134,25,45,http://192.168.56.101/WikipediaHome.html,4,0,1
