procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   7488 164720  31584 1179184    0    0     0    16 3004  324  0 19 81  0  0
 0  0   7488 164720  31584 1179188    0    0     0     0 2993  647  5 21 74  0  0
 0  0   7488 164720  31584 1179188    0    0     0     0 3097  714  4 20 76  0  0
 0  0   7488 164720  31584 1179192    0    0     0    76 3168  400  2 19 79  0  0
 0  0   7488 164720  31584 1179192    0    0     0     0 2159  360  1 14 85  0  0
 0  0   7488 164712  31592 1179196    0    0     0    28 2892  346  0 20 76  4  0
 0  0   7488 164720  31592 1179196    0    0     0     0 2394  343  1 16 83  0  0
 0  0   7488 164468  31592 1179200    0    0     0     0 3744  466  1 24 75  0  0
 0  0   7488 164468  31592 1179200    0    0     0     0 3348  410  0 20 80  0  0
 0  0   7488 164468  31592 1179204    0    0     0     0 2859  370  1 20 79  0  0
 0  0   7488 164468  31592 1179204    0    0     0     0 2193  297  2 12 86  0  0
 0  0   7488 164468  31600 1179208    0    0     0    16 2510  370  0 17 79  4  0
 0  0   7488 164460  31600 1179208    0    0     0     0 1814  288  0 13 87  0  0
 0  0   7488 164468  31600 1179212    0    0     0    12 3287  423  1 21 78  0  0
 1  0   7488 164468  31600 1179212    0    0     0     0 2460  334  0 18 82  0  0
 1  0   7488 164468  31600 1179216    0    0     0     0 2834  404  2 18 80  0  0
 1  0   7488 164468  31608 1179216    0    0     0    16 2005  301  0 13 85  2  0
 1  0   7488 164468  31608 1179220    0    0     0     0 2215  304  1 14 85  0  0
 1  0   7488 164468  31608 1179220    0    0     0     0 2250  354  0 16 84  0  0
 1  0   7488 164468  31608 1179224    0    0     0     0 2386  354  1 17 82  0  0
 1  0   7488 164468  31608 1179224    0    0     0     0 2049  329  1 12 87  0  0
 1  0   7488 164468  31616 1179228    0    0     0    16 2086  329  0 15 85  0  0
 1  0   7488 164468  31616 1179228    0    0     0     0 3251  410  1 18 81  0  0
 1  0   7488 164468  31616 1179232    0    0     0     0 1868  347  0 15 85  0  0
 1  0   7488 164468  31616 1179232    0    0     0     0 2098  362  0 12 88  0  0
 1  0   7488 164468  31616 1179236    0    0     0     0 2309  341  0 16 84  0  0
 1  0   7488 164468  31624 1179236    0    0     0    16 2731  431  2 17 81  0  0
 0  0   7488 164468  31624 1179240    0    0     0     0 2164  351  0 18 82  0  0
 1  0   7488 164468  31624 1179240    0    0     0     0 3566  414  2 22 76  0  0
 1  0   7488 164468  31624 1179244    0    0     0     0 1632  279  2 11 87  0  0
 0  0   7488 164468  31624 1179244    0    0     0     0 1967  299  1 14 85  0  0
 0  0   7488 164468  31632 1179248    0    0     0    16 2316  368  0 16 84  0  0
 0  0   7488 164468  31632 1179248    0    0     0     0 2679  362  2 18 80  0  0
 0  0   7488 164468  31632 1179252    0    0     0     0 2137  358  0 16 84  0  0
 1  0   7488 164468  31632 1179252    0    0     0    68 2920  370  1 19 80  0  0
 1  2   7488 148936  31652 1179428    0    0   176    56 1662  538  5 14 79  2  0
 1  0   7488 148204  32216 1179560    0    0   608     0 2513 1146  2 18 56 23  0
 1  0   7488 148204  32216 1179564    0    0     0     0 1213  274  1  8 91  0  0
 1  0   7488 148204  32216 1179564    0    0     0     0 2441  353  0 19 81  0  0
 0  0   7488 146320  32224 1179644    0    0    40    64 2954 1332  4 23 71  2  0
 1  0   7488 146320  32224 1179648    0    0     0     0 2796  392  1 19 80  0  0
 1  0   7488 146320  32224 1179652    0    0     0     0 1393  263  0  8 92  0  0
 1  0   7488 160788  32224 1179652    0    0     0     0 2090  379  3 15 82  0  0
 1  0   7488 160788  32224 1179656    0    0     0     0 1919  318  0 14 86  0  0
 1  0   7488 160788  32232 1179656    0    0     0    56 2169  374  1 17 81  1  0
 1  0   7488 160788  32232 1179660    0    0     0     0 2189  344  0 14 86  0  0
 1  0   7488 160788  32232 1179660    0    0     0     0 2572  393  3 19 78  0  0
 0  0   7488 160788  32232 1179664    0    0     0     0 1404  241  0  9 91  0  0
 0  0   7488 160788  32232 1179664    0    0     0     0 2291  358  1 14 85  0  0
 0  0   7488 150936  32240 1179672    0    0     0    76 2681  695  4 19 74  2  0
 0  0   7488 150936  32240 1179648    0    0     0     0 2605  340  0 18 82  0  0
 0  0   7488 150936  32240 1179652    0    0     0     0 3318  444  3 20 77  0  0
 3  0   7488 150936  32240 1179652    0    0     0     0 3315  357  0 23 77  0  0
 0  0   7488 162120  32240 1179656    0    0     0     0 2179  398  4 13 83  0  0
 0  0   7488 162120  32248 1179656    0    0     0    28 3113  371  1 18 79  2  0
 0  0   7488 162120  32248 1179660    0    0     0     0 3096  358  0 21 79  0  0
 0  0   7488 162120  32248 1179660    0    0     0     0 2599  295  1 15 84  0  0
 0  0   7488 162120  32248 1179664    0    0     0     0 3850  431  1 21 78  0  0
 0  0   7488 162120  32248 1179664    0    0     0     0 2796  317  1 18 81  0  0
 0  0   7488 162120  32256 1179668    0    0     0   784 2073  310  1 12 87  0  0
 0  0   7488 162120  32256 1179668    0    0     0     0 2805  380  0 24 76  0  0
 0  0   7488 162120  32256 1179672    0    0     0     0 2732  356  1 19 80  0  0
 0  0   7488 162120  32256 1179672    0    0     0     0 2188  292  0 14 86  0  0
 0  0   7488 162120  32256 1179676    0    0     0     0 3428  428  1 20 79  0  0
 0  0   7488 162120  32264 1179680    0    0     0    44 2834  367  1 20 77  2  0
 0  0   7488 162120  32264 1179680    0    0     0     0 1479  286  0 11 89  0  0
 0  0   7488 162120  32264 1179680    0    0     0     0 3103  370  1 19 80  0  0
 0  0   7488 162120  32264 1179684    0    0     0     0 3244  360  1 17 82  0  0
 0  0   7488 162120  32264 1179684    0    0     0     0 1972  309  0 12 88  0  0
 0  0   7488 162120  32272 1179688    0    0     0    16 3423  444  1 23 73  2  0
 0  0   7488 162120  32272 1179692    0    0     0     0 3174  330  1 19 80  0  0
 0  0   7488 162120  32272 1179692    0    0     0     0 1625  264  0 11 89  0  0
 0  0   7488 162120  32272 1179692    0    0     0     0 2698  321  1 19 80  0  0
 0  0   7488 162120  32272 1179696    0    0     0     0 3215  392  1 19 80  0  0
 0  0   7488 162120  32280 1179696    0    0     0    16 1934  330  1 12 85  2  0
 0  0   7488 162120  32280 1179700    0    0     0     0 3109  429  1 19 80  0  0
 0  0   7488 162120  32280 1179704    0    0     0     0 3044  395  0 19 81  0  0
 0  0   7488 162120  32280 1179704    0    0     0     0 1509  252  2 11 87  0  0
 0  0   7488 162112  32280 1179704    0    0     0     0 2303  311  2 12 86  0  0
 0  0   7488 162120  32288 1179708    0    0     0    16 3275  432  0 19 80  1  0
 0  0   7488 162120  32288 1179708    0    0     0     0 1909  295  1 14 85  0  0
 0  0   7488 162120  32288 1179712    0    0     0     0 2756  322  1 15 84  0  0
 0  0   7488 162120  32288 1179716    0    0     0     0 3051  408  1 19 80  0  0
 0  0   7488 162120  32288 1179716    0    0     0     0 1125  274  0  7 93  0  0
 0  0   7488 162120  32296 1179716    0    0     0    16 1818  320  1 13 86  0  0
 0  0   7488 162120  32296 1179720    0    0     0     0 3787  468  0 24 76  0  0
 0  0   7488 162120  32296 1179724    0    0     0     0 1902  360  1 15 84  0  0
 0  0   7488 162120  32296 1179724    0    0     0     0 2833  437  2 21 77  0  0
 0  0   7488 162112  32296 1179728    0    0     0     0 3153  363  1 19 80  0  0
 0  0   7488 162120  32304 1179728    0    0     0    16 1270  332  1  9 89  1  0
 0  0   7488 162120  32304 1179732    0    0     0    72 1684  306  0 13 87  0  0
 0  0   7488 162120  32304 1179736    0    0     0     0 3999  509  1 25 74  0  0
 0  0   7488 162120  32304 1179740    0    0     0     0 1759  274  0 12 88  0  0
 0  0   7488 162120  32304 1179740    0    0     0     0 2257  340  1 17 82  0  0
 0  0   7488 162120  32312 1179744    0    0     0    28 2969  352  0 15 84  1  0
 0  0   7488 162120  32312 1179744    0    0     0    28 1493  290  1  9 90  0  0
 0  0   7488 162120  32312 1179744    0    0     0     0 1385  288  0 13 87  0  0
 0  0   7488 162120  32312 1179748    0    0     0     0 3756  454  1 23 76  0  0
 0  0   7488 162120  32312 1179752    0    0     0     0 2216  336  1 15 84  0  0
 0  0   7488 162120  32320 1179752    0    0     0    16 2521  368  0 17 83  0  0
 0  0   7488 162120  32320 1179756    0    0     0     0 3255  380  1 22 77  0  0
 0  0   7488 162120  32320 1179756    0    0     0     0 1867  281  0 11 89  0  0
 0  0   7488 162120  32320 1179756    0    0     0     0 1376  260  1  9 90  0  0
 0  0   7488 162120  32320 1179760    0    0     0     0 3693  489  3 23 73  0  0
 0  0   7488 152076  32344 1179812    0    0    48    52 2652  542  3 19 76  2  0
 0  0   7488 152076  32344 1179812    0    0     0   256 2289  366  0 16 84  0  0
 0  0   7488 152076  32344 1179816    0    0     0     0 2763  368  2 19 79  0  0
