timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610623037703,11,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast Low 4-5,text,true,,1517285,135,10,60,http://192.168.56.101/RepubblicaPag3.html,2,0,0
1610623037692,46,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast High 3-17,text,true,,5096467,132,20,60,http://192.168.56.101/YouTubePag1.html,3,0,0
1610623038199,15,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast Low 4-6,text,true,,135089,134,10,60,http://192.168.56.101/WikipediaPag3.html,14,0,0
1610623038192,40,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast High 3-12,text,true,,4036890,132,20,60,http://192.168.56.101/YouTubePag2.html,5,0,0
1610623038160,74,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow High 1-12,text,true,,5096468,132,20,60,http://192.168.56.101/YouTubePag1.html,3,0,1
1610623038181,77,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast High 3-18,text,true,,5096467,132,20,60,http://192.168.56.101/YouTubePag1.html,2,0,0
1610623038194,69,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast High 3-6,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,11,0,0
1610623038645,7,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Slow High 1-13,text,true,,158622,134,20,60,http://192.168.56.101/WikipediaPag1.html,4,0,2
1610623038685,8,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow Low 2-1,text,true,,131695,134,10,60,http://192.168.56.101/WikipediaPag2.html,8,0,2
1610623038690,5,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast Low 4-7,text,true,,135089,134,10,60,http://192.168.56.101/WikipediaPag3.html,4,0,0
1610623038688,26,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast High 3-1,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,15,0,0
1610623038681,59,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast High 3-7,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,3,0,0
1610623038680,86,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast High 3-19,text,true,,5096467,132,20,60,http://192.168.56.101/YouTubePag1.html,1,0,0
1610623038682,95,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast Low 4-1,text,true,,1530300,135,10,60,http://192.168.56.101/RepubblicaPag4.html,7,0,0
1610623038660,124,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow High 1-1,text,true,,4036891,132,20,60,http://192.168.56.101/YouTubePag2.html,2,0,1
1610623038698,96,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast High 3-13,text,true,,4036890,132,20,60,http://192.168.56.101/YouTubePag2.html,11,0,0
1610623039136,45,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow High 1-14,text,true,,5096468,132,20,60,http://192.168.56.101/YouTubePag1.html,3,0,1
1610623039184,10,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast High 3-14,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,1,0,0
1610623039193,16,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast High 3-20,text,true,,1549877,135,20,60,http://192.168.56.101/RepubblicaPag1.html,2,0,0
1610623039208,16,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast Low 4-2,text,true,,202562,134,10,60,http://192.168.56.101/WikipediaPag4.html,5,0,0
1610623039176,48,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast High 3-8,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,5,0,0
1610623039185,63,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow Low 2-2,text,true,,1543000,135,10,60,http://192.168.56.101/RepubblicaPag2.html,6,0,0
1610623039183,70,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast High 3-2,text,true,,4061363,132,20,60,http://192.168.56.101/YouTubePag4.html,17,0,0
1610623039154,103,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow High 1-2,text,true,,4036891,132,20,60,http://192.168.56.101/YouTubePag2.html,8,0,2
1610623039236,49,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast Low 4-8,text,true,,4093143,132,10,60,http://192.168.56.101/YouTubePag3.html,5,0,0
1610623039638,5,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow High 1-3,text,true,,131695,134,20,60,http://192.168.56.101/WikipediaPag2.html,3,0,1
1610623039655,12,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow High 1-15,text,true,,1549878,135,20,60,http://192.168.56.101/RepubblicaPag1.html,1,0,0
1610623039671,9,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast High 3-15,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,1,0,0
1610623039700,4,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast High 3-9,text,true,,135089,134,20,60,http://192.168.56.101/WikipediaPag3.html,3,0,0
1610623039679,35,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow Low 2-3,text,true,,4036891,132,10,60,http://192.168.56.101/YouTubePag2.html,1,0,1
1610623039723,12,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast Low 4-3,text,true,,202562,134,10,60,http://192.168.56.101/WikipediaPag4.html,4,0,0
1610623039683,70,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast High 3-3,text,true,,4061363,132,20,60,http://192.168.56.101/YouTubePag4.html,13,0,0
1610623039706,48,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast Low 4-9,text,true,,4093143,132,10,60,http://192.168.56.101/YouTubePag3.html,4,0,0
1610623040154,5,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow High 1-4,text,true,,131695,134,20,60,http://192.168.56.101/WikipediaPag2.html,3,0,1
1610623040186,3,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast High 3-16,text,true,,131694,134,20,60,http://192.168.56.101/WikipediaPag2.html,2,0,0
1610623040192,17,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast High 3-4,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,3,0,0
1610623040163,116,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow High 1-16,text,true,,5096468,132,20,60,http://192.168.56.101/YouTubePag1.html,2,0,1
1610623040184,96,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast High 3-10,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,3,0,0
1610623040204,79,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast Low 4-4,text,true,,4061363,132,10,60,http://192.168.56.101/YouTubePag4.html,5,0,0
1610623040172,129,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow Low 2-4,text,true,,4036891,132,10,60,http://192.168.56.101/YouTubePag2.html,3,0,1
1610623040191,111,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast Low 4-10,text,true,,4093143,132,10,60,http://192.168.56.101/YouTubePag3.html,7,0,0
1610623040666,13,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow Low 2-5,text,true,,131695,134,10,60,http://192.168.56.101/WikipediaPag2.html,13,0,11
1610623040677,14,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast Low 4-5,text,true,,1530300,135,10,60,http://192.168.56.101/RepubblicaPag4.html,2,0,0
1610623040686,11,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast High 3-5,text,true,,202562,134,20,60,http://192.168.56.101/WikipediaPag4.html,4,0,0
1610623040644,53,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow High 1-5,text,true,,1543000,135,20,60,http://192.168.56.101/RepubblicaPag2.html,4,0,2
1610623040669,33,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast High 3-11,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,9,0,0
1610623040645,58,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow High 1-17,text,true,,1549878,135,20,60,http://192.168.56.101/RepubblicaPag1.html,5,0,2
1610623040694,33,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast High 3-17,text,true,,4036890,132,20,60,http://192.168.56.101/YouTubePag2.html,3,0,0
1610623041144,27,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow High 1-18,text,true,,1549878,135,20,60,http://192.168.56.101/RepubblicaPag1.html,3,0,2
1610623041156,35,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow Low 2-6,text,true,,4036891,132,10,60,http://192.168.56.101/YouTubePag2.html,1,0,0
1610623041156,55,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow High 1-6,text,true,,4036891,132,20,60,http://192.168.56.101/YouTubePag2.html,2,0,0
1610623041205,7,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast Low 4-6,text,true,,202562,134,10,60,http://192.168.56.101/WikipediaPag4.html,6,0,0
