,Timestamp,Node,Subsystem,Message,Tuple,Type
0,1167658913,tg-master,NET,setting node state to down,0,master
1,1167669940,tg-master,NET,setting node state to down,1,master
2,1167845528,tg-c238,NET,connection down,2,computation
3,1167846123,tg-c238,NET,connection down,3,computation
4,1167849426,tg-c128,NET,connection down,4,computation
5,1167983750,tg-master,NET,setting node state to down,5,master
6,1168093825,tg-login1,NET,connection down,6,login
7,1168094133,tg-login3,NET,connection down,7,login
8,1168094606,tg-login2,NET,connection down,8,login
9,1168094805,tg-s131,NET,connection down,9,storage
10,1168098536,tg-master,NET,setting node state to down,10,master
11,1168098536,tg-master,NET,setting node state to down,10,master
12,1168098536,tg-master,NET,setting node state to down,10,master
13,1168098537,tg-master,NET,setting node state to down,10,master
14,1168098537,tg-master,NET,setting node state to down,10,master
15,1168098537,tg-master,NET,setting node state to down,10,master
16,1168098537,tg-master,NET,setting node state to down,10,master
17,1168098537,tg-master,NET,setting node state to down,10,master
18,1168098537,tg-master,NET,setting node state to down,10,master
19,1168098537,tg-master,NET,setting node state to down,10,master
20,1168098537,tg-master,NET,setting node state to down,10,master
21,1168098537,tg-master,NET,setting node state to down,10,master
22,1168098537,tg-master,NET,setting node state to down,10,master
23,1168098537,tg-master,NET,setting node state to down,10,master
24,1168098537,tg-master,NET,setting node state to down,10,master
25,1168098537,tg-master,NET,setting node state to down,10,master
26,1168098537,tg-master,NET,setting node state to down,10,master
27,1168098538,tg-master,NET,setting node state to down,10,master
28,1168098538,tg-master,NET,setting node state to down,10,master
29,1168098538,tg-master,NET,setting node state to down,10,master
30,1168098538,tg-master,NET,setting node state to down,10,master
31,1168098538,tg-master,NET,setting node state to down,10,master
32,1168098538,tg-master,NET,setting node state to down,10,master
33,1168098538,tg-master,NET,setting node state to down,10,master
34,1168098538,tg-master,NET,setting node state to down,10,master
35,1168098538,tg-master,NET,setting node state to down,10,master
36,1168098538,tg-master,NET,setting node state to down,10,master
37,1168098539,tg-master,NET,setting node state to down,10,master
38,1168098540,tg-master,NET,setting node state to down,10,master
39,1168098540,tg-master,NET,setting node state to down,10,master
40,1168098540,tg-master,NET,setting node state to down,10,master
41,1168098541,tg-master,NET,setting node state to down,10,master
42,1168098541,tg-master,NET,setting node state to down,10,master
43,1168098542,tg-master,NET,setting node state to down,10,master
44,1168098542,tg-master,NET,setting node state to down,10,master
45,1168098542,tg-master,NET,setting node state to down,10,master
46,1168098543,tg-master,NET,setting node state to down,10,master
47,1168098543,tg-master,NET,setting node state to down,10,master
48,1168098543,tg-master,NET,setting node state to down,10,master
49,1168098543,tg-master,NET,setting node state to down,10,master
50,1168098544,tg-master,NET,setting node state to down,10,master
51,1168098549,tg-master,NET,setting node state to down,10,master
52,1168098555,tg-master,NET,setting node state to down,10,master
53,1168098555,tg-master,NET,setting node state to down,10,master
54,1168098555,tg-master,NET,setting node state to down,10,master
55,1168098555,tg-master,NET,setting node state to down,10,master
56,1168098555,tg-master,NET,setting node state to down,10,master
57,1168098555,tg-master,NET,setting node state to down,10,master
58,1168098555,tg-master,NET,setting node state to down,10,master
59,1168098558,tg-master,NET,setting node state to down,10,master
60,1168099389,tg-master,NET,setting node state to down,11,master
61,1168099389,tg-master,NET,setting node state to down,11,master
62,1168099389,tg-master,NET,setting node state to down,11,master
63,1168099389,tg-master,NET,setting node state to down,11,master
64,1168099389,tg-master,NET,setting node state to down,11,master
65,1168099389,tg-master,NET,setting node state to down,11,master
66,1168099389,tg-master,NET,setting node state to down,11,master
67,1168099389,tg-master,NET,setting node state to down,11,master
68,1168099389,tg-master,NET,setting node state to down,11,master
69,1168099389,tg-master,NET,setting node state to down,11,master
70,1168099389,tg-master,NET,setting node state to down,11,master
71,1168099389,tg-master,NET,setting node state to down,11,master
72,1168099389,tg-master,NET,setting node state to down,11,master
73,1168099389,tg-master,NET,setting node state to down,11,master
74,1168099389,tg-master,NET,setting node state to down,11,master
75,1168099389,tg-master,NET,setting node state to down,11,master
76,1168099389,tg-master,NET,setting node state to down,11,master
77,1168099389,tg-master,NET,setting node state to down,11,master
78,1168099389,tg-master,NET,setting node state to down,11,master
79,1168099389,tg-master,NET,setting node state to down,11,master
80,1168099389,tg-master,NET,setting node state to down,11,master
81,1168099389,tg-master,NET,setting node state to down,11,master
82,1168099389,tg-master,NET,setting node state to down,11,master
83,1168099389,tg-master,NET,setting node state to down,11,master
84,1168099389,tg-master,NET,setting node state to down,11,master
85,1168099389,tg-master,NET,setting node state to down,11,master
86,1168099802,tg-master,NET,setting node state to down,12,master
87,1168099802,tg-master,NET,setting node state to down,12,master
88,1168099802,tg-master,NET,setting node state to down,12,master
89,1168099802,tg-master,NET,setting node state to down,12,master
90,1168099802,tg-master,NET,setting node state to down,12,master
91,1168099802,tg-master,NET,setting node state to down,12,master
92,1168099802,tg-master,NET,setting node state to down,12,master
93,1168099802,tg-master,NET,setting node state to down,12,master
94,1168099802,tg-master,NET,setting node state to down,12,master
95,1168099802,tg-master,NET,setting node state to down,12,master
96,1168099802,tg-master,NET,setting node state to down,12,master
97,1168099802,tg-master,NET,setting node state to down,12,master
98,1168099803,tg-master,NET,setting node state to down,12,master
99,1168099803,tg-master,NET,setting node state to down,12,master
100,1168099803,tg-master,NET,setting node state to down,12,master
101,1168099803,tg-master,NET,setting node state to down,12,master
102,1168099803,tg-master,NET,setting node state to down,12,master
103,1168099803,tg-master,NET,setting node state to down,12,master
104,1168099803,tg-master,NET,setting node state to down,12,master
105,1168099803,tg-master,NET,setting node state to down,12,master
106,1168099803,tg-master,NET,setting node state to down,12,master
107,1168099803,tg-master,NET,setting node state to down,12,master
108,1168099803,tg-master,NET,setting node state to down,12,master
109,1168099803,tg-master,NET,setting node state to down,12,master
110,1168099803,tg-master,NET,setting node state to down,12,master
111,1168099803,tg-master,NET,setting node state to down,12,master
112,1168099803,tg-master,NET,setting node state to down,12,master
113,1168099803,tg-master,NET,setting node state to down,12,master
114,1168099803,tg-master,NET,setting node state to down,12,master
115,1168099803,tg-master,NET,setting node state to down,12,master
116,1168099803,tg-master,NET,setting node state to down,12,master
117,1168099803,tg-master,NET,setting node state to down,12,master
118,1168099803,tg-master,NET,setting node state to down,12,master
119,1168099803,tg-master,NET,setting node state to down,12,master
120,1168099803,tg-master,NET,setting node state to down,12,master
121,1168099803,tg-master,NET,setting node state to down,12,master
122,1168099803,tg-master,NET,setting node state to down,12,master
123,1168099803,tg-master,NET,setting node state to down,12,master
124,1168099803,tg-master,NET,setting node state to down,12,master
125,1168099803,tg-master,NET,setting node state to down,12,master
126,1168099803,tg-master,NET,setting node state to down,12,master
127,1168099803,tg-master,NET,setting node state to down,12,master
128,1168099803,tg-master,NET,setting node state to down,12,master
129,1168099803,tg-master,NET,setting node state to down,12,master
130,1168099803,tg-master,NET,setting node state to down,12,master
131,1168099806,tg-master,NET,setting node state to down,12,master
132,1168099806,tg-master,NET,setting node state to down,12,master
133,1168099806,tg-master,NET,setting node state to down,12,master
134,1168099806,tg-master,NET,setting node state to down,12,master
135,1168099806,tg-master,NET,setting node state to down,12,master
136,1168099806,tg-master,NET,setting node state to down,12,master
137,1168099806,tg-master,NET,setting node state to down,12,master
138,1168099807,tg-master,NET,setting node state to down,12,master
139,1168099807,tg-master,NET,setting node state to down,12,master
140,1168099807,tg-master,NET,setting node state to down,12,master
141,1168099807,tg-master,NET,setting node state to down,12,master
142,1168099807,tg-master,NET,setting node state to down,12,master
143,1168100004,tg-master,NET,setting node state to down,13,master
144,1168100005,tg-master,NET,setting node state to down,13,master
145,1168100005,tg-master,NET,setting node state to down,13,master
146,1168100005,tg-master,NET,setting node state to down,13,master
147,1168100005,tg-master,NET,setting node state to down,13,master
148,1168100005,tg-master,NET,setting node state to down,13,master
149,1168100005,tg-master,NET,setting node state to down,13,master
150,1168100005,tg-master,NET,setting node state to down,13,master
151,1168100005,tg-master,NET,setting node state to down,13,master
152,1168101147,tg-master,NET,setting node state to down,14,master
153,1168101147,tg-master,NET,setting node state to down,14,master
154,1168101148,tg-master,NET,setting node state to down,14,master
155,1168101148,tg-master,NET,setting node state to down,14,master
156,1168101148,tg-master,NET,setting node state to down,14,master
157,1168101148,tg-master,NET,setting node state to down,14,master
158,1168101148,tg-master,NET,setting node state to down,14,master
159,1168101148,tg-master,NET,setting node state to down,14,master
160,1168101148,tg-master,NET,setting node state to down,14,master
161,1168101148,tg-master,NET,setting node state to down,14,master
162,1168101148,tg-master,NET,setting node state to down,14,master
163,1168101149,tg-master,NET,setting node state to down,14,master
164,1168101149,tg-master,NET,setting node state to down,14,master
165,1168101149,tg-master,NET,setting node state to down,14,master
166,1168101149,tg-master,NET,setting node state to down,14,master
167,1168101149,tg-master,NET,setting node state to down,14,master
168,1168101149,tg-master,NET,setting node state to down,14,master
169,1168101149,tg-master,NET,setting node state to down,14,master
170,1168101149,tg-master,NET,setting node state to down,14,master
171,1168101149,tg-master,NET,setting node state to down,14,master
172,1168101149,tg-master,NET,setting node state to down,14,master
173,1168101150,tg-master,NET,setting node state to down,14,master
174,1168101150,tg-master,NET,setting node state to down,14,master
175,1168101150,tg-master,NET,setting node state to down,14,master
176,1168101150,tg-master,NET,setting node state to down,14,master
177,1168101150,tg-master,NET,setting node state to down,14,master
178,1168101150,tg-master,NET,setting node state to down,14,master
